"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING",0.630434782608696,1,0.0587185879555941,0.679135448661635,0.936237263475954,12,"BMP4,TRUB1,TGFB1,RIPK1,FMR1,DGCR8,PUM1,PUM2"
"GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.106995884773663,1,0.282013350011725,-0.557893602325667,-1.18257137830107,129,"LAPTM5,PTPN22,RASSF5,AMER1,LRRK2,SPSB4"
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT",0.890879478827362,1,0.0415717899246479,0.469323836488676,0.733671990310996,36,"KCNE1,ATP1B2,AMIGO1,NPPA,RNF207,KCNIP2,KCNC1,ANO6,FLNA,KCNJ2"
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.923460898502496,1,0.0409055783172035,0.46352899117354,0.664348403123408,19,"ATP1B2,NPPA,RNF207,KCNIP2"
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT",0.84,1,0.0416556773979467,0.475304098007642,0.767252860058712,44,"KCNE1,ATP1B2,AMIGO1,NPPA,RNF207,KCNIP2,KCNC1,ADORA1,ANO6,FLNA,DLG1,KCNJ2"
"GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.115384615384615,1,0.276500599254472,-0.550087243057879,-1.18119686439873,137,"CLCF1,SLC7A5,LAPTM5,IL1B,RAET1G,TRIM6,MZB1,SASH3,CD28,PTPRC,SHLD3,IRF5,CAMK4,SLAMF1,CD160,TICAM1,TBX21,EPHB2,NR4A3,RSAD2,CD244,FZD5"
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH",0.77209797657082,1,0.0281514818960232,0.450326338976905,0.902067036127287,575,"IDO1,SCIN,CSRNP3,CTSV,CNR1,AGT,INHBB,DKKL1,EPHA7,IL12A,AGTR2,BCL6,TFAP2A,GBP5,PRR7,HTT,HTRA4,BNIP3,SLC27A4,CAMK1D,WNT5A,ZBTB16,PIK3CB,IL10,TGM2,TNFRSF1B,PLEKHN1,DDX19A,AIFM2,PIDD1,BMF,CLIP3,MELK,ADCY10,FADD,CDK19,NCK2,IL19,ITM2C,GBP2,PIP5KL1,ZNF268,ADM,NLRC4,MIR27B,CTSD,GADD45G,MEF2C,BOK,RAPGEF2,ALDH1A2,GPLD1,GSDME,PARP1,GBP3,UBD,TOP2A,BMP7,SEPTIN4,TNFSF12,PRKCD,NQO1,PTPA,PNMA1,CDK5R1,MYBBP1A,TLE5,WWOX,ENDOG,BAK1,ANO6,TP53INP1,EIF5A,HOXA5,BECN1,LGALS9,PTPN2"
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0.587654320987654,1,0.0817515582532145,-0.668633652008813,-0.95215838332203,11,"RIPK3"
"GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS",0.885964912280702,1,0.0452247443372884,0.580454045195393,0.740470057356126,6,"AVPR1A"
"GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",0.989232839838493,1,0.0274480081801021,0.382219614349176,0.683854528768726,109,"RNFT2,CBFA2T3,TRIB3,GSK3A,NUB1,DVL1,TRIB2,AURKA,FBXW8,CDC20B,HSPBP1,ZER1,CLU,PABIR1,CSNK1E,AXIN1,DDA1,SIRT2,AXIN2,TMEM259,CAV1,RAD23A,RFPL1,RNF185,PSMC4,AKT1,ZYG11B,BAG6"
"GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.714285714285714,1,0.0913924325943768,-0.453224630718852,-0.877250739949035,78,"SH3RF2,TRIB1,LRRK2,DET1,CSNK1A1,PLK3"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION",0.98992443324937,1,0.0567672387487446,-0.35935692966765,-0.531851336876677,15,"BMAL1,PRKAA1,DDX3X"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0.735436893203884,1,0.0692836467392548,-0.506815871845905,-0.821250638317173,24,"PRLR,PDGFD,NEK10,GPNMB,RASSF2"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING",0.978819969742814,1,0.0337507376805299,0.404944897009661,0.66518772953956,51,"VTN,B2M,TRIB3,LRP1,RAPGEF2,AKTIP,TRIM21,FLOT1,PPP2CB,PIN1,DTX3L,USP33,IDE,USP9X,RALB,BMP2,BMP4"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0.95609756097561,1,0.0240035948793451,0.398681416256721,0.755492352103931,204,"RNFT2,NEDD4L,ABCA2,CBFA2T3,RGMA,WNT5A,SOX9,RNF128,TNFRSF1B,GGA1,GGA3,TRIB3,GSK3A,LRP1,GPLD1,NKD1,CDKN1B,NUB1,DVL1,TRIB2,TNFSF12,AURKA,FBXW8,CDC20B,OAZ2,HSPBP1,ZER1,CLU,UBXN2A,PABIR1,CSNK1E,AXIN1,DDA1,SIRT2,MARCHF2,AXIN2"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE",0.673434856175973,1,0.0561766586307176,0.738483294693095,0.953844721004502,7,"RNF128,GGA3,LRP1,MARCHF2"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.926739926739927,1,0.0257629629837414,0.406646543677864,0.770436307990095,199,"MMP1,CSF3,MMP3,GBP5,PTK2B,HCK,WARS1,CALY,CRACD,BTK,NPHS1,CDH17,BMF,PSRC1,NCK2,GBP2,MET,PLCG2,CDKN1B,TENM1,LMOD1,MYD88,CDK5R1,DCTN1,BAK1,CLASP1,FCHSD1,TRABD2B,CLU,DLG1,WASHC2C,MAPK8,PINK1,ATR"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.067741935483871,1,0.219250346703755,0.838295506586247,1.32486257022687,37,"ADRB2,SLN,BNIP3,NES,CRACD,VIL1,TRPV4,EIF5A,EIF5AL1,CFL2,WASHC2C,IGF1R"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION",0.961082910321489,1,0.0398406946073899,0.443958101450526,0.573428125536344,7,"BRMS1,NDN"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",0.983379501385042,1,0.0615706755421678,-0.386265719665826,-0.674176911120456,42,"HSP90AB1,PPP1R16B,CDCA2,FCRL3,MTOR,PPP1R15A,PPP1R15B,DLC1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION",0.316139767054908,1,0.0943563635421779,0.808579278118098,1.15888835961788,19,"SLN,NES,CRACD,VIL1,TRPV4,CFL2,WASHC2C"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION",0.933092224231465,1,0.0442407423477375,0.521368510525225,0.657067334978827,5,"TANK"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.580152671755725,1,0.0840745577910723,-0.647357662426432,-0.942593135367877,14,"SORL1,SEC16B"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.401496259351621,1,0.104343952581949,-0.683559989283954,-1.05888822704536,19,"IL1B,SFN,BAG3,PRKD1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION",0.297800338409475,1,0.0988903007520636,0.880737492963615,1.13758403783963,7,"SLC51B,IL15,RAMP1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",0.0584680406687336,1,0.321775918075361,-0.789778683645048,-1.38770117542308,40,"CDH1,PTGS2,HSP90AA1,BAG3,CDK1,PRKD1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION",0.0509467848756252,1,0.321775918075361,-0.965389582684482,-1.29557510065292,8,"PTPN22"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY",0.582932692307692,1,0.0470699590082662,0.504212285428961,0.959374460450109,248,"ADRB2,NTF3,ADRA2C,AGT,KIT,TNFSF15,NTRK3,MT3,PTK2B,IL23A,TAOK2,KIF14,CSF1R,WNT5A,DUSP19,HMGA2,RASGRP1,LCP2,TAB1,ELANE,IL34,CASS4,PSRC1,BORA,PDGFRB,ANGPT1,CD24,PIH1D1,RAPGEF2,PRKAG1,MAP4K2,DLG4,TENM1,TNFSF11,CD4"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING",0.118729096989967,1,0.165656695205483,0.907990696742879,1.25173075099445,12,"ADRB2,RAMP3"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING",0.509708737864078,1,0.0886261133285098,-0.75899183449858,-1.03893884386973,9,"WNT11,ADRA1A,ADGRV1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION",0.908096280087527,1,0.0207088406492443,0.416897213126895,0.824879941988697,481,"ITGA3,OR51E2,GPD1L,CENPQ,STAC2,AGR2,GCK,PTP4A3,EPHA2,GCG,RAPGEF3,HLA-DRB1,WNT5A,C2CD2L,SYBU,TMEM132A,RAMP3,VEGFC,VIL1,CLIP3,ADCY10,MEPCE,TCAF2,GSK3A,LRP1,NADK,SLC51B,ATP13A2,MGAT3,GPLD1,ITPR1,MEAK7,PARP1,TENM1,DVL1,ORAI1,RAB29,NNAT,RANGRF,CEP120,MIEF1,PRKCD,AKT2,ENTR1,CDK5R1,SEC24A,ANK3,SSH1,OAZ2,TTN,STOM,FLNA,ABLIM3,SAE1,CLSTN3,AKAP5,DLG1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX",0.592592592592593,1,0.0778840111977068,-0.779494435494641,-1.01437127221368,6,"PPP1R9B"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.435754189944134,1,0.0678338263479455,0.596496868075859,1.02846813589447,74,"ITGA3,STAC2,AGR2,EPHA2,RAMP3,VIL1,CLIP3,LRP1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",0.785109983079526,1,0.0490939668192139,0.55377929413796,0.801170124561814,21,"GPD1L"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME",0.637469586374696,1,0.0766746872490091,-0.726688789776908,-0.955525333874284,7,"CEP250,PARD6A"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM",0.56175972927242,1,0.0647943366000727,0.783260635278499,1.01168032845146,7,"ENTR1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME",0.820388349514563,1,0.0639271933359996,-0.522923657412338,-0.715799136920916,9,"SORL1"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.38492597577389,1,0.0721797965581253,0.59204481371596,1.05375132521419,105,"ITGA3,STAC2,AGR2,EPHA2,RAMP3,VIL1,CLIP3,TCAF2,LRP1,SLC51B,RANGRF,MIEF1,AKT2,CDK5R1,ANK3,SSH1,STOM,AKAP5,DLG1,CEMIP,CDK5,LRP4,ZDHHC2,STAC3"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS",0.347438752783964,1,0.106323255932708,-0.876472183729073,-1.13164177516774,5,"CACNB4"
