"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS",0.44206008583691,1,0.0897104652742981,0.429283687424649,0.997326152588874,1028,"ADM,TLE1,WHRN,NPR2,MEGF8,SLC24A4,SLC40A1,BCL11B,GLG1,PPARGC1B,FANCD2,GATA3,SDK1,ERRFI1,TCAP,FOXJ1,FGF2,LZTS2,TNNC1,CSF1R,HESX1,AHDC1,SCRIB,WWTR1,NDRG4,MEF2C,BCAR3,NECTIN1,RBM15,ITGA6,INSR,JAG2,HOXA5,CCN1,RYR1,MAPK3,CRIP1,DMP1,EREG,ALDH1A2,DHRS3,PBX4,MTHFD1L,EFNB2,PROM1,ESRP2,IFT57,CEBPB,SRSF6,LCTL,WLS,ALX1,NTN1,SLC44A4,LRP4,SNAI1,ADGRG6,SOS1,SSUH2,WNT11,PRDM1,RARB,PKD1,MAN2A1,TNF,FOXC1,TREH,PHOSPHO1,FREM1,FOXN3,BTRC,MKS1,IFT52,TSHZ1,HOXC4,STIL,COL18A1,SMAD3,CRKL,FGR,TSKU,HEY1,CFTR,RUNX2,CUL1,HEY2,TTC39C,BCR,HOXA1,FUZ,ACP4,LIF,KIF26B,NAGLU,ONECUT2,SPRY1,RAB33B,KDM2B,PDZD7,STK40,PHACTR4,FGF1,SHROOM2,SPRY2,CNNM4,PDGFA,ACVRL1,FLNA,RDH10,EXOC4,NR3C1,DSP,PRKX,CDH2,MIR17HG,TTC8,DLX1,MAP2K1,SMAD7,MAGED1,HS2ST1,ASH1L,WWOX,DNAH11,TBX1,MFSD2A,KLHL3,GRHL3,KCNQ1,SLIT1,MMP16,CCDC39,FEM1B,LFNG,HIPK2,E2F4,BCL2L11,HES1,ZHX2,NKD1,HYAL2,HNF1B,FHL1,SMAD2,CRB2,ERBB4,GREM1,ALPL,TTN,BPNT2,BBS1,LEMD2,SEC24B,BBS5,FZD1,GDF11,TNFAIP3,HOXD3,SRF,COL13A1,BMPR2,ASXL1,LRIG1,FBXW11,INPPL1"
"GOBP_ANIMAL_ORGAN_REGENERATION",0.606126914660831,1,0.0738052724171275,0.511097428637882,0.908462886916019,67,"ADM,VTN,CEBPB,TNF,IL10,CDKN1A,SRSF1"
"GOBP_ANOIKIS",0.19271948608137,1,0.14551614609036,0.782383097928144,1.23918773143091,34,"TLE1,PDK4,ZNF304,TFDP1,SIK1,ITGA5"
"GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS",0.313229571984436,1,0.104343952581949,-0.901692221053656,-1.12302689661183,7,"PLXNA4,FBXO45"
"GOBP_ANTERIOR_HEAD_DEVELOPMENT",0.785992217898833,1,0.0554793308704233,-0.68992113102692,-0.859273229371668,7,"PFAS"
"GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION",0.512059369202226,1,0.0739901439101341,-0.593602109860524,-0.98096077651797,59,"GDF3,WT1,PGAP1,MESP1,GPC3,PRICKLE1,TBX6"
"GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE",0.704918032786885,1,0.0630790410571939,0.775293212762057,0.965033334701443,7,"NTN1"
"GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION",0.41635687732342,1,0.0850427463764322,-0.508129387129212,-1.01407570773002,219,"HOXB6,MSX2,CTNNBIP1,GDF3,ARC,GATA4,WT1,PGAP1,PLXNA2,MESP1,GPC3,PALB2,PRICKLE1,DLL1,HES5,HOXB7,TBX6,HOXA9,HOXB2"
"GOBP_ANTEROGRADE_AXONAL_TRANSPORT",0.482882882882883,1,0.0755015292281669,-0.620898889454949,-1.00449217928099,51,"TRIM46,KIF3B,KIF1C,FEZ1,KIF5C"
"GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION",0.846625766871166,1,0.0543434390269162,0.626524671954239,0.773797610029034,6,"HAP1"
