"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_PROTEIN_DENEDDYLATION",0.49251497005988,1,0.0652353056017703,0.781252110620118,1.0571493324791,11,"SENP8,COPS8,COPS7A,COPS3,COPS7B"
"GOBP_PROTEIN_DEPALMITOYLATION",0.609642301710731,1,0.0568864160475701,0.752764806366064,0.982465142921912,8,"ABHD17A,ABHD17B,ABHD10,LYPLAL1"
"GOBP_PROTEIN_DEPHOSPHORYLATION",0.43559718969555,1,0.0593487680335629,0.559607805368067,1.02456988714393,208,"PPM1J,PDXP,PTPRG,PTPRF,PTPRS,PTPRO,DLC1,PTPRB,FCRL3,PPEF2,MTMR4,PHLPP2,PPP5C,SDHAF2,PHLPP1,PDGFRB,MGAT5,PPM1H,PPP1CA,NCK2,PTPN3,PPP6R2,PTPA,PTBP1,PTPRD,BOD1,NSMF,DUSP11,PTPRZ1,HSP90AB1,LRRC59,TIMM50,SSH2,TSC1,DUSP16"
"GOBP_PROTEIN_DEPOLYMERIZATION",0.318414322250639,1,0.0793434960134973,0.622147965164019,1.08895605923025,118,"DIAPH3,CFL1,PDXP,VILL,MICAL3,MAP1A,SPTBN5,AVIL,CARMIL2,SPTA1,TMOD1,GAK,CRACD,TWF2,BMERB1,KATNB1,MAP1S,DMTN,ACTN2,SPTB,GSN"
"GOBP_PROTEIN_DESTABILIZATION",0.990331491712707,1,0.0287155399266326,0.38071254170658,0.603200312817876,50,"SIRT6,SENP2,GSN,CREBBP,RAD23A,CHFR"
"GOBP_PROTEIN_DESUMOYLATION",0.775757575757576,1,0.0445961615888961,0.617555252533955,0.816140493946445,9,"SENP2,SENP6"
"GOBP_PROTEIN_DEUBIQUITINATION",0.517857142857143,1,0.0552495663125249,0.562484342221616,0.979852197845564,108,"USP9Y,STAMBPL1,UCHL1,SPATA2,ZC3H12A,USP30,USP24,ABRAXAS2,USP5,OTUD3,BRCC3,USP14,USP35,USP9X,USP18,USP28"
"GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.651810584958217,1,0.0826646449123753,-0.703515174710524,-0.93204924064112,8,"OTUD7B"
"GOBP_PROTEIN_DE_ADP_RIBOSYLATION",0.303333333333333,1,0.096887770327544,0.895861731924796,1.11673847988447,5,"MACROD2,ADPRS"
"GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY",0.449886104783599,1,0.0565299525056311,0.548121670786468,1.01872309544981,240,"H4C2,H2BC3,H4C8,CHAF1A,H4C9,CDC45,H4C14,TRAPPC12,TAF1C,GRWD1,CHAF1B,H2BC15,MCM2,TBP,MED8,H4C5,MED16,H2BC13,RAD51C,SUPT16H,CENPE,H2BC17,H4C4,SMARCA4,ITGB3BP,TERF1,CENPH,MED17,H2BC4,TAF3,SENP6,TAF11,MED29,DAXX,MED27,H3C7,TCF4,MED22,SMARCB1,H1-3,POLR1E,CENPX,MED14,MED25,ESR1,ATAD2B,ATRX,SSRP1,TAF10,MED24,NAA60,KAT6A,MED23,DLGAP5"
"GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY",0.788990825688073,1,0.0774767547848578,-0.493355528254465,-0.784492699917854,23,"NFE2,RPL23"
